student_id,year,policy,demographic,overall_satisfaction,academic_satisfaction,social_satisfaction,diversity_satisfaction,career_prep_satisfaction
460,2020,Race-Conscious Admissions,Black,2,1,2,4,1
461,2020,Race-Conscious Admissions,White,3,2,2,4,2
462,2020,Race-Conscious Admissions,Other,3,3,1,2,5
463,2020,Race-Conscious Admissions,White,2,2,2,2,4
464,2020,Race-Conscious Admissions,White,3,2,2,3,5
465,2020,Race-Conscious Admissions,Asian,3,1,1,4,5
466,2020,Race-Conscious Admissions,Asian,1,1,3,4,1
467,2020,Race-Conscious Admissions,Black,2,5,1,3,1
468,2020,Race-Conscious Admissions,Asian,4,5,2,3,2
469,2020,Race-Conscious Admissions,Other,3,1,5,3,3
470,2020,Race-Conscious Admissions,White,3,2,2,3,5
471,2020,Race-Conscious Admissions,Asian,4,5,3,3,4
472,2020,Race-Conscious Admissions,Other,2,1,1,4,1
473,2020,Race-Conscious Admissions,White,1,2,1,3,1
474,2020,Race-Conscious Admissions,White,2,5,1,2,1
475,2020,Race-Conscious Admissions,Asian,2,2,2,2,2
476,2020,Race-Conscious Admissions,Asian,4,3,2,2,5
477,2020,Race-Conscious Admissions,White,3,2,3,5,3
478,2020,Race-Conscious Admissions,White,3,3,3,3,4
479,2020,Race-Conscious Admissions,Asian,3,2,1,4,3
480,2020,Race-Conscious Admissions,White,1,1,2,2,1
481,2020,Race-Conscious Admissions,Hispanic,4,5,4,3,5
482,2020,Race-Conscious Admissions,White,2,2,1,2,4
483,2020,Race-Conscious Admissions,White,2,4,1,2,3
484,2020,Race-Conscious Admissions,Hispanic,3,4,2,1,3
485,2020,Race-Conscious Admissions,White,4,5,2,4,4
486,2020,Race-Conscious Admissions,Hispanic,3,3,4,4,2
487,2020,Race-Conscious Admissions,Asian,3,4,1,4,4
488,2020,Race-Conscious Admissions,Other,4,3,4,4,4
489,2020,Race-Conscious Admissions,Black,2,3,1,3,2
490,2020,Race-Conscious Admissions,White,3,3,3,2,2
491,2020,Race-Conscious Admissions,Other,2,1,2,3,3
492,2020,Race-Conscious Admissions,White,3,1,1,4,5
493,2020,Race-Conscious Admissions,Hispanic,3,3,2,3,5
494,2020,Race-Conscious Admissions,White,3,3,2,2,5
495,2020,Race-Conscious Admissions,White,2,3,2,2,1
496,2020,Race-Conscious Admissions,White,2,3,2,2,2
497,2020,Race-Conscious Admissions,Hispanic,2,3,1,2,4
498,2020,Race-Conscious Admissions,White,3,3,1,4,5
499,2020,Race-Conscious Admissions,White,1,2,2,2,1
500,2020,Race-Conscious Admissions,Black,3,5,3,3,2
501,2020,Race-Conscious Admissions,White,3,1,1,5,4
502,2020,Race-Conscious Admissions,White,5,5,4,5,5
503,2020,Race-Conscious Admissions,Asian,2,1,3,2,3
504,2020,Race-Conscious Admissions,White,3,1,2,3,4
505,2020,Race-Conscious Admissions,White,2,4,2,4,1
506,2020,Race-Conscious Admissions,White,4,3,1,4,5
507,2020,Race-Conscious Admissions,Asian,3,5,1,4,1
508,2020,Race-Conscious Admissions,White,3,1,2,4,4
509,2020,Race-Conscious Admissions,White,2,4,1,3,1
510,2020,Race-Conscious Admissions,White,3,1,4,4,3
511,2020,Race-Conscious Admissions,Hispanic,3,4,1,5,2
512,2020,Race-Conscious Admissions,Asian,4,5,2,3,4
513,2020,Race-Conscious Admissions,Asian,3,4,4,4,1
514,2020,Race-Conscious Admissions,White,2,1,3,3,2
515,2020,Race-Conscious Admissions,Hispanic,3,3,2,2,3
516,2020,Race-Conscious Admissions,Black,5,5,3,5,5
517,2020,Race-Conscious Admissions,White,3,2,3,5,5
518,2020,Race-Conscious Admissions,Hispanic,3,4,3,3,2
519,2020,Race-Conscious Admissions,Black,3,3,4,4,1
520,2020,Race-Conscious Admissions,Black,2,2,3,4,1
521,2020,Race-Conscious Admissions,White,2,4,3,3,1
522,2020,Race-Conscious Admissions,White,2,3,2,3,1
523,2020,Race-Conscious Admissions,Asian,4,5,2,3,4
524,2020,Race-Conscious Admissions,White,2,2,3,1,1
525,2020,Race-Conscious Admissions,White,3,3,3,3,3
526,2020,Race-Conscious Admissions,Hispanic,2,3,3,4,1
527,2020,Race-Conscious Admissions,Black,2,1,1,3,5
528,2020,Race-Conscious Admissions,Asian,3,4,2,5,2
529,2020,Race-Conscious Admissions,White,2,1,4,3,1
530,2020,Race-Conscious Admissions,White,3,3,3,5,1
531,2020,Race-Conscious Admissions,White,4,2,4,4,5
532,2020,Race-Conscious Admissions,Asian,3,1,3,5,2
533,2020,Race-Conscious Admissions,White,3,1,2,3,4
534,2020,Race-Conscious Admissions,Asian,2,3,1,3,3
535,2020,Race-Conscious Admissions,White,2,1,4,4,1
536,2020,Race-Conscious Admissions,White,1,1,3,2,1
537,2020,Race-Conscious Admissions,White,3,4,3,3,3
538,2020,Race-Conscious Admissions,Asian,2,1,1,4,2
539,2020,Race-Conscious Admissions,Asian,4,5,3,5,3
540,2020,Race-Conscious Admissions,White,1,1,2,3,3
541,2020,Race-Conscious Admissions,Asian,3,1,4,4,4
542,2020,Race-Conscious Admissions,Asian,3,5,3,2,3
543,2020,Race-Conscious Admissions,Hispanic,2,3,4,2,1
544,2020,Race-Conscious Admissions,White,3,3,3,3,1
545,2020,Race-Conscious Admissions,Asian,3,5,1,2,4
546,2020,Race-Conscious Admissions,Asian,2,2,1,4,1
547,2020,Race-Conscious Admissions,White,2,2,3,2,1
548,2020,Race-Conscious Admissions,Asian,2,4,3,2,1
549,2020,Race-Conscious Admissions,White,3,5,2,1,2
550,2020,Race-Conscious Admissions,Asian,2,1,3,3,2
551,2020,Race-Conscious Admissions,White,2,1,1,5,4
552,2020,Race-Conscious Admissions,White,4,5,3,3,4
553,2020,Race-Conscious Admissions,Hispanic,2,1,4,4,1
554,2020,Race-Conscious Admissions,White,5,5,5,4,5
555,2020,Race-Conscious Admissions,Asian,3,1,1,5,5
556,2020,Race-Conscious Admissions,White,1,4,1,4,1
557,2020,Race-Conscious Admissions,White,2,1,2,2,3
558,2020,Race-Conscious Admissions,White,1,4,3,2,1
559,2020,Race-Conscious Admissions,White,3,1,2,3,4
560,2020,Race-Conscious Admissions,Asian,2,2,3,4,1
561,2020,Race-Conscious Admissions,Black,3,2,2,3,3
562,2020,Race-Conscious Admissions,White,3,3,2,2,5
563,2020,Race-Conscious Admissions,White,4,5,2,4,4
564,2020,Race-Conscious Admissions,Asian,3,2,2,3,5
565,2020,Race-Conscious Admissions,Other,3,4,3,3,1
566,2020,Race-Conscious Admissions,Asian,3,4,3,2,2
567,2020,Race-Conscious Admissions,White,4,4,4,4,2
568,2020,Race-Conscious Admissions,Hispanic,2,4,1,3,1
569,2020,Race-Conscious Admissions,Hispanic,3,5,3,2,2
570,2020,Race-Conscious Admissions,White,2,1,4,3,2
571,2020,Race-Conscious Admissions,Black,3,1,1,4,5
572,2020,Race-Conscious Admissions,White,1,2,1,3,1
573,2020,Race-Conscious Admissions,White,3,4,4,4,3
574,2020,Race-Conscious Admissions,Hispanic,3,4,4,2,1
575,2020,Race-Conscious Admissions,White,2,1,1,3,2
576,2020,Race-Conscious Admissions,White,3,3,3,4,2
577,2020,Race-Conscious Admissions,White,4,5,3,4,4
578,2020,Race-Conscious Admissions,Asian,2,3,2,3,1
579,2020,Race-Conscious Admissions,Hispanic,3,3,1,3,5
580,2020,Race-Conscious Admissions,Hispanic,4,5,3,4,2
581,2020,Race-Conscious Admissions,White,4,5,3,3,4
582,2020,Race-Conscious Admissions,White,3,4,1,5,2
583,2020,Race-Conscious Admissions,Hispanic,3,5,1,5,1
584,2020,Race-Conscious Admissions,Asian,1,2,1,2,1
585,2020,Race-Conscious Admissions,Asian,3,2,1,3,5
586,2020,Race-Conscious Admissions,White,3,1,2,5,3
587,2020,Race-Conscious Admissions,White,2,1,2,1,3
588,2020,Race-Conscious Admissions,White,5,5,3,5,5
589,2020,Race-Conscious Admissions,White,2,1,1,3,2
590,2020,Race-Conscious Admissions,White,3,5,1,3,3
591,2020,Race-Conscious Admissions,Black,3,4,2,2,4
592,2020,Race-Conscious Admissions,Black,1,2,1,3,1
593,2020,Race-Conscious Admissions,Hispanic,3,3,2,3,4
594,2020,Race-Conscious Admissions,Other,3,5,2,4,2
595,2020,Race-Conscious Admissions,Asian,3,3,4,3,1
596,2020,Race-Conscious Admissions,Asian,1,1,2,2,1
597,2020,Race-Conscious Admissions,White,3,2,1,5,5
598,2020,Race-Conscious Admissions,Asian,4,5,4,3,2
599,2020,Race-Conscious Admissions,White,4,3,2,4,5
600,2020,Race-Conscious Admissions,Hispanic,1,2,2,3,1
601,2020,Race-Conscious Admissions,Hispanic,3,2,2,3,4
602,2020,Race-Conscious Admissions,White,2,4,1,4,1
603,2020,Race-Conscious Admissions,Hispanic,2,1,1,4,1
604,2020,Race-Conscious Admissions,White,3,2,2,3,5
605,2020,Race-Conscious Admissions,Asian,4,3,2,4,5
606,2020,Race-Conscious Admissions,Hispanic,3,4,2,2,3
607,2020,Race-Conscious Admissions,Hispanic,4,4,2,4,5
608,2020,Race-Conscious Admissions,Other,3,5,3,3,3
609,2020,Race-Conscious Admissions,White,2,4,4,4,1
610,2020,Race-Conscious Admissions,Asian,4,5,1,5,5
611,2020,Race-Conscious Admissions,White,1,1,3,3,1
612,2020,Race-Conscious Admissions,White,2,2,2,3,2
613,2020,Race-Conscious Admissions,White,4,5,4,4,3
614,2020,Race-Conscious Admissions,White,2,5,1,3,1
615,2020,Race-Conscious Admissions,White,2,2,2,2,2
616,2020,Race-Conscious Admissions,White,3,1,3,3,3
617,2020,Race-Conscious Admissions,Hispanic,2,4,1,3,2
618,2020,Race-Conscious Admissions,Other,3,3,4,5,1
619,2020,Race-Conscious Admissions,White,3,3,2,4,3
620,2020,Race-Conscious Admissions,White,3,3,3,3,2
621,2020,Race-Conscious Admissions,Hispanic,2,4,2,3,1
622,2020,Race-Conscious Admissions,Hispanic,3,4,2,4,3
623,2020,Race-Conscious Admissions,White,5,3,2,5,5
624,2020,Race-Conscious Admissions,White,2,1,2,4,2
625,2020,Race-Conscious Admissions,Other,1,3,1,3,1
626,2020,Race-Conscious Admissions,White,4,4,2,3,5
627,2020,Race-Conscious Admissions,Black,2,1,2,4,1
628,2020,Race-Conscious Admissions,White,2,1,2,2,4
629,2020,Race-Conscious Admissions,White,5,5,5,3,5
630,2020,Race-Conscious Admissions,Asian,4,4,4,4,3
631,2020,Race-Conscious Admissions,White,1,1,1,3,1
632,2020,Race-Conscious Admissions,Asian,2,2,1,2,2
633,2020,Race-Conscious Admissions,White,1,1,2,2,1
634,2020,Race-Conscious Admissions,Hispanic,2,1,1,3,3
635,2020,Race-Conscious Admissions,White,2,1,4,1,1
636,2020,Race-Conscious Admissions,White,3,2,3,4,3
637,2020,Race-Conscious Admissions,White,1,1,1,3,2
638,2020,Race-Conscious Admissions,Asian,3,3,2,5,1
639,2020,Race-Conscious Admissions,White,3,4,1,2,4
640,2020,Race-Conscious Admissions,Asian,4,4,4,4,3
641,2020,Race-Conscious Admissions,Asian,2,3,2,3,1
642,2020,Race-Conscious Admissions,White,3,4,3,3,2
643,2020,Race-Conscious Admissions,White,4,4,1,3,5
644,2020,Race-Conscious Admissions,Black,2,4,1,4,2
645,2020,Race-Conscious Admissions,Black,4,4,2,3,5
646,2020,Race-Conscious Admissions,White,3,5,1,3,3
647,2020,Race-Conscious Admissions,Asian,3,5,1,3,1
648,2020,Race-Conscious Admissions,White,4,3,3,3,5
649,2020,Race-Conscious Admissions,White,4,4,5,4,2
650,2020,Race-Conscious Admissions,Other,3,2,2,4,4
651,2020,Race-Conscious Admissions,White,3,4,3,3,2
652,2020,Race-Conscious Admissions,Other,3,2,3,3,3
653,2020,Race-Conscious Admissions,Asian,4,5,3,3,4
654,2020,Race-Conscious Admissions,White,3,4,1,4,4
655,2020,Race-Conscious Admissions,Hispanic,3,3,1,3,5
656,2020,Race-Conscious Admissions,Hispanic,3,2,5,4,1
657,2020,Race-Conscious Admissions,White,1,1,1,2,1
658,2020,Race-Conscious Admissions,White,3,2,1,5,3
659,2020,Race-Conscious Admissions,White,2,1,2,4,2
660,2020,Race-Conscious Admissions,Asian,3,4,3,5,1
661,2020,Race-Conscious Admissions,Black,4,3,2,5,5
662,2020,Race-Conscious Admissions,Asian,4,5,2,2,5
663,2020,Race-Conscious Admissions,White,3,5,1,2,1
664,2020,Race-Conscious Admissions,White,4,5,3,4,2
665,2020,Race-Conscious Admissions,Hispanic,3,3,2,4,1
666,2020,Race-Conscious Admissions,White,3,1,3,4,2
667,2020,Race-Conscious Admissions,Hispanic,1,1,1,2,1
668,2020,Race-Conscious Admissions,White,2,3,3,4,1
669,2020,Race-Conscious Admissions,Black,2,4,1,4,1
670,2020,Race-Conscious Admissions,White,4,3,3,3,5
671,2020,Race-Conscious Admissions,White,3,4,3,1,2
672,2020,Race-Conscious Admissions,Asian,4,2,4,4,5
673,2020,Race-Conscious Admissions,White,3,5,1,5,1
674,2020,Race-Conscious Admissions,Asian,3,2,1,3,5
675,2020,Race-Conscious Admissions,Asian,2,1,1,3,3
676,2020,Race-Conscious Admissions,White,2,2,2,2,3
677,2020,Race-Conscious Admissions,White,1,2,1,2,1
678,2020,Race-Conscious Admissions,White,3,5,2,3,3
679,2020,Race-Conscious Admissions,Hispanic,2,2,2,2,1
680,2020,Race-Conscious Admissions,Black,4,4,5,4,2
681,2020,Race-Conscious Admissions,Black,3,3,3,3,2
682,2020,Race-Conscious Admissions,White,3,2,2,4,5
683,2020,Race-Conscious Admissions,White,3,1,3,3,5
684,2020,Race-Conscious Admissions,Black,2,3,2,3,2
685,2020,Race-Conscious Admissions,White,2,1,2,3,2
686,2020,Race-Conscious Admissions,Hispanic,3,4,3,4,3
687,2020,Race-Conscious Admissions,Asian,2,3,1,3,3
688,2020,Race-Conscious Admissions,White,2,4,2,4,1
689,2020,Race-Conscious Admissions,White,2,1,3,3,4
690,2020,Race-Conscious Admissions,Asian,2,2,1,4,1
691,2020,Race-Conscious Admissions,White,3,2,3,4,1
692,2020,Race-Conscious Admissions,Asian,3,2,3,3,3
693,2020,Race-Conscious Admissions,Asian,2,3,1,4,2
694,2020,Race-Conscious Admissions,White,4,5,1,4,5
695,2020,Race-Conscious Admissions,Asian,2,2,2,3,1
696,2020,Race-Conscious Admissions,Hispanic,2,3,2,3,1
697,2020,Race-Conscious Admissions,White,4,5,1,3,5
698,2020,Race-Conscious Admissions,Asian,1,1,2,1,1
699,2020,Race-Conscious Admissions,Other,2,2,3,1,2
700,2020,Race-Conscious Admissions,White,3,3,2,3,4
701,2020,Race-Conscious Admissions,Black,4,5,3,3,2
702,2020,Race-Conscious Admissions,Black,3,5,2,4,3
703,2020,Race-Conscious Admissions,White,3,4,2,4,1
704,2020,Race-Conscious Admissions,White,2,5,1,3,1
705,2020,Race-Conscious Admissions,Black,3,5,3,4,1
706,2020,Race-Conscious Admissions,Asian,3,1,1,4,5
707,2020,Race-Conscious Admissions,Black,2,1,1,4,1
708,2020,Race-Conscious Admissions,White,3,3,3,4,3
709,2020,Race-Conscious Admissions,Hispanic,4,5,4,3,4
710,2020,Race-Conscious Admissions,White,3,5,4,5,1
711,2020,Race-Conscious Admissions,White,4,4,4,3,4
712,2020,Race-Conscious Admissions,White,2,1,2,3,1
713,2020,Race-Conscious Admissions,White,3,4,2,3,4
714,2020,Race-Conscious Admissions,White,3,1,2,4,3
715,2020,Race-Conscious Admissions,Asian,5,5,2,4,4
716,2020,Race-Conscious Admissions,Hispanic,2,2,2,4,2
717,2020,Race-Conscious Admissions,White,3,5,3,3,1
718,2020,Race-Conscious Admissions,Asian,4,5,2,4,5
719,2020,Race-Conscious Admissions,White,3,4,1,4,5
720,2020,Race-Conscious Admissions,Asian,2,4,2,3,1
721,2020,Race-Conscious Admissions,Black,3,3,1,4,4
722,2020,Race-Conscious Admissions,Hispanic,1,1,1,2,1
723,2020,Race-Conscious Admissions,Black,3,3,1,4,3
724,2020,Race-Conscious Admissions,Other,2,2,4,1,3
725,2020,Race-Conscious Admissions,White,3,3,3,4,3
726,2020,Race-Conscious Admissions,White,4,5,1,4,4
727,2020,Race-Conscious Admissions,Hispanic,3,1,3,5,4
728,2020,Race-Conscious Admissions,Black,3,5,2,3,2
729,2020,Race-Conscious Admissions,Hispanic,3,2,2,5,4
730,2020,Race-Conscious Admissions,White,4,4,4,4,4
731,2020,Race-Conscious Admissions,Black,2,1,1,5,4
732,2020,Race-Conscious Admissions,White,2,4,1,4,2
733,2020,Race-Conscious Admissions,Other,2,1,3,4,1
734,2020,Race-Conscious Admissions,Asian,1,1,3,3,1
735,2020,Race-Conscious Admissions,Hispanic,4,5,4,4,3
736,2020,Race-Conscious Admissions,Asian,2,2,4,3,1
737,2020,Race-Conscious Admissions,Asian,3,4,3,2,2
738,2020,Race-Conscious Admissions,Other,3,1,2,5,3
739,2020,Race-Conscious Admissions,Asian,2,1,1,4,5
740,2020,Race-Conscious Admissions,White,2,1,3,2,2
741,2020,Race-Conscious Admissions,White,3,3,1,4,3
742,2020,Race-Conscious Admissions,White,2,1,3,3,3
743,2020,Race-Conscious Admissions,Asian,2,3,1,1,3
744,2020,Race-Conscious Admissions,Hispanic,3,3,2,3,4
745,2020,Race-Conscious Admissions,Asian,3,4,2,4,4
746,2020,Race-Conscious Admissions,White,3,4,3,3,2
747,2020,Race-Conscious Admissions,Black,3,3,2,3,5
748,2020,Race-Conscious Admissions,White,3,3,4,4,1
749,2020,Race-Conscious Admissions,Black,2,4,1,2,1
750,2020,Race-Conscious Admissions,Black,2,1,3,3,2
751,2020,Race-Conscious Admissions,Hispanic,3,4,3,3,3
752,2020,Race-Conscious Admissions,Hispanic,3,2,3,5,3
753,2020,Race-Conscious Admissions,White,2,1,2,2,1
754,2020,Race-Conscious Admissions,White,4,4,3,5,5
755,2020,Race-Conscious Admissions,White,3,4,3,2,3
756,2020,Race-Conscious Admissions,Black,4,5,2,3,4
757,2020,Race-Conscious Admissions,White,1,1,1,4,1
758,2020,Race-Conscious Admissions,White,5,5,2,4,5
759,2020,Race-Conscious Admissions,White,2,1,1,3,3
760,2020,Race-Conscious Admissions,Asian,1,1,3,3,1
761,2020,Race-Conscious Admissions,White,3,4,2,5,1
762,2020,Race-Conscious Admissions,White,3,3,2,4,4
763,2020,Race-Conscious Admissions,Asian,2,3,1,3,2
764,2020,Race-Conscious Admissions,White,3,4,2,2,3
765,2020,Race-Conscious Admissions,White,3,2,4,3,1
766,2020,Race-Conscious Admissions,White,3,3,1,3,4
767,2020,Race-Conscious Admissions,Black,3,3,4,3,2
768,2020,Race-Conscious Admissions,White,3,3,2,2,4
769,2020,Race-Conscious Admissions,Asian,5,5,1,4,5
770,2020,Race-Conscious Admissions,White,1,1,1,3,3
771,2020,Race-Conscious Admissions,Black,3,2,4,3,1
772,2020,Race-Conscious Admissions,White,3,3,3,4,1
773,2020,Race-Conscious Admissions,Hispanic,4,5,2,3,4
774,2020,Race-Conscious Admissions,Black,2,1,3,3,3
775,2020,Race-Conscious Admissions,Asian,2,1,2,3,1
776,2020,Race-Conscious Admissions,Asian,4,2,2,5,5
777,2020,Race-Conscious Admissions,Asian,3,3,4,5,1
778,2020,Race-Conscious Admissions,White,3,4,2,3,2
779,2020,Race-Conscious Admissions,Asian,3,4,1,3,5
780,2020,Race-Conscious Admissions,White,3,1,1,4,5
781,2020,Race-Conscious Admissions,White,3,3,3,4,4
782,2020,Race-Conscious Admissions,Black,3,5,1,3,1
783,2020,Race-Conscious Admissions,Hispanic,2,5,1,3,1
784,2020,Race-Conscious Admissions,Hispanic,4,4,4,4,3
785,2020,Race-Conscious Admissions,White,2,4,1,4,1
786,2020,Race-Conscious Admissions,Other,2,1,3,2,1
787,2020,Race-Conscious Admissions,Black,3,5,2,2,1
788,2020,Race-Conscious Admissions,White,2,2,3,3,2
789,2020,Race-Conscious Admissions,White,3,3,3,4,4
790,2020,Race-Conscious Admissions,White,2,2,1,3,4
791,2020,Race-Conscious Admissions,White,3,3,1,5,2
792,2020,Race-Conscious Admissions,Black,2,2,3,2,3
793,2020,Race-Conscious Admissions,White,2,2,2,3,1
794,2020,Race-Conscious Admissions,Black,4,3,3,4,5
795,2020,Race-Conscious Admissions,Asian,2,1,2,3,4
796,2020,Race-Conscious Admissions,Asian,2,3,2,3,1
797,2020,Race-Conscious Admissions,Asian,3,5,1,2,2
798,2020,Race-Conscious Admissions,White,3,5,1,4,1
799,2020,Race-Conscious Admissions,White,3,3,1,5,3
800,2020,Race-Conscious Admissions,Black,3,2,3,1,3
801,2020,Race-Conscious Admissions,White,2,1,3,3,2
802,2020,Race-Conscious Admissions,Asian,4,2,3,4,5
803,2020,Race-Conscious Admissions,Asian,2,4,1,1,1
804,2020,Race-Conscious Admissions,Asian,2,2,1,3,1
805,2020,Race-Conscious Admissions,Hispanic,3,1,1,3,5
806,2020,Race-Conscious Admissions,Asian,2,2,1,4,3
807,2020,Race-Conscious Admissions,Hispanic,3,3,1,3,3
808,2020,Race-Conscious Admissions,White,1,1,3,2,1
809,2020,Race-Conscious Admissions,Asian,2,1,1,4,5
810,2020,Race-Conscious Admissions,White,3,5,3,2,3
811,2020,Race-Conscious Admissions,Hispanic,3,4,3,4,1
812,2020,Race-Conscious Admissions,Hispanic,4,5,3,4,3
813,2020,Race-Conscious Admissions,White,2,1,1,3,4
814,2020,Race-Conscious Admissions,Hispanic,2,2,3,3,2
815,2020,Race-Conscious Admissions,Black,3,1,3,3,5
816,2020,Race-Conscious Admissions,Asian,3,5,3,4,2
817,2020,Race-Conscious Admissions,White,3,2,1,3,4
818,2020,Race-Conscious Admissions,Black,4,5,2,4,2
819,2020,Race-Conscious Admissions,White,4,4,2,3,4
820,2020,Race-Conscious Admissions,Asian,2,1,3,4,2
821,2020,Race-Conscious Admissions,White,3,4,1,5,2
822,2020,Race-Conscious Admissions,Other,2,1,1,4,2
823,2020,Race-Conscious Admissions,White,3,4,1,4,5
824,2020,Race-Conscious Admissions,White,3,3,1,5,3
825,2020,Race-Conscious Admissions,White,3,2,1,4,5
826,2020,Race-Conscious Admissions,Asian,3,4,2,3,1
827,2020,Race-Conscious Admissions,Hispanic,5,5,1,5,4
828,2020,Race-Conscious Admissions,Asian,3,5,3,4,1
829,2020,Race-Conscious Admissions,Asian,3,2,4,2,3
830,2020,Race-Conscious Admissions,White,3,5,2,4,1
831,2020,Race-Conscious Admissions,White,2,2,1,4,1
832,2020,Race-Conscious Admissions,Asian,2,1,2,4,1
833,2020,Race-Conscious Admissions,White,3,3,3,2,2
834,2020,Race-Conscious Admissions,Hispanic,3,4,2,4,1
835,2020,Race-Conscious Admissions,Black,3,2,2,5,4
836,2020,Race-Conscious Admissions,White,3,5,2,3,2
837,2020,Race-Conscious Admissions,Asian,3,4,3,4,3
838,2020,Race-Conscious Admissions,Asian,3,3,2,3,4
839,2020,Race-Conscious Admissions,White,3,3,3,4,1
840,2020,Race-Conscious Admissions,Asian,4,3,3,4,5
841,2020,Race-Conscious Admissions,Black,2,2,2,3,1
842,2020,Race-Conscious Admissions,Hispanic,3,1,5,3,4
843,2020,Race-Conscious Admissions,Other,4,2,4,3,5
844,2020,Race-Conscious Admissions,White,2,1,2,4,1
845,2020,Race-Conscious Admissions,Asian,3,5,2,3,2
846,2020,Race-Conscious Admissions,White,3,3,3,5,1
847,2020,Race-Conscious Admissions,White,2,1,1,5,4
848,2020,Race-Conscious Admissions,White,3,2,1,3,5
849,2020,Race-Conscious Admissions,Asian,3,4,3,2,3
850,2020,Race-Conscious Admissions,White,3,2,2,3,4
851,2020,Race-Conscious Admissions,White,1,1,1,3,1
852,2020,Race-Conscious Admissions,White,3,1,2,4,4
853,2020,Race-Conscious Admissions,White,2,2,1,2,1
854,2020,Race-Conscious Admissions,Black,3,2,2,4,3
855,2020,Race-Conscious Admissions,Black,2,2,1,5,2
856,2020,Race-Conscious Admissions,White,3,2,4,3,4
857,2020,Race-Conscious Admissions,White,3,4,1,5,3
858,2020,Race-Conscious Admissions,White,2,1,4,2,2
859,2020,Race-Conscious Admissions,White,2,3,1,4,1
860,2020,Race-Conscious Admissions,Hispanic,1,1,2,1,1
861,2020,Race-Conscious Admissions,White,4,2,3,4,5
862,2020,Race-Conscious Admissions,White,3,4,1,4,1
863,2020,Race-Conscious Admissions,White,3,1,3,5,4
864,2020,Race-Conscious Admissions,Asian,2,1,2,3,2
865,2020,Race-Conscious Admissions,Asian,2,1,5,4,1
866,2020,Race-Conscious Admissions,Black,3,4,2,2,3
867,2020,Race-Conscious Admissions,Asian,3,4,3,3,4
868,2020,Race-Conscious Admissions,Black,3,2,3,5,1
869,2020,Race-Conscious Admissions,White,3,1,1,4,5
870,2020,Race-Conscious Admissions,Black,4,4,2,4,4
871,2020,Race-Conscious Admissions,Asian,2,1,2,4,3
872,2020,Race-Conscious Admissions,White,3,5,1,5,1
873,2020,Race-Conscious Admissions,Asian,4,5,3,3,5
874,2020,Race-Conscious Admissions,Asian,4,5,2,3,4
875,2020,Race-Conscious Admissions,White,4,1,4,3,5
876,2020,Race-Conscious Admissions,Hispanic,4,5,2,4,3
877,2020,Race-Conscious Admissions,Asian,2,4,1,5,1
878,2020,Race-Conscious Admissions,White,2,4,1,4,1
879,2020,Race-Conscious Admissions,Black,4,5,3,4,3
880,2020,Race-Conscious Admissions,Black,3,4,2,4,4
881,2020,Race-Conscious Admissions,Asian,2,2,2,3,1
882,2020,Race-Conscious Admissions,White,4,4,2,5,5
883,2020,Race-Conscious Admissions,Black,2,3,2,3,1
884,2020,Race-Conscious Admissions,White,3,4,2,2,4
885,2020,Race-Conscious Admissions,White,3,5,2,5,1
886,2020,Race-Conscious Admissions,Black,2,1,2,4,1
887,2020,Race-Conscious Admissions,White,2,1,1,3,2
888,2020,Race-Conscious Admissions,Asian,3,2,2,3,5
889,2020,Race-Conscious Admissions,Hispanic,2,2,2,2,4
890,2020,Race-Conscious Admissions,Asian,4,3,5,3,4
891,2020,Race-Conscious Admissions,Black,3,2,3,4,2
892,2020,Race-Conscious Admissions,White,3,5,2,3,1
893,2020,Race-Conscious Admissions,Asian,2,4,2,3,1
894,2020,Race-Conscious Admissions,White,5,4,1,3,5
895,2020,Race-Conscious Admissions,White,3,4,2,1,5
896,2020,Race-Conscious Admissions,Hispanic,4,4,3,4,4
897,2020,Race-Conscious Admissions,White,2,2,1,4,3
898,2020,Race-Conscious Admissions,Asian,3,5,2,3,1
899,2020,Race-Conscious Admissions,White,4,2,4,4,5
900,2020,Race-Conscious Admissions,Asian,2,2,1,3,4
901,2020,Race-Conscious Admissions,Black,2,1,1,4,2
902,2020,Race-Conscious Admissions,White,3,5,1,3,4
903,2020,Race-Conscious Admissions,White,3,5,3,3,1
904,2020,Race-Conscious Admissions,Asian,3,3,3,4,2
905,2020,Race-Conscious Admissions,Asian,1,1,1,2,1
906,2020,Race-Conscious Admissions,Asian,3,5,2,3,1
907,2020,Race-Conscious Admissions,Asian,3,2,3,3,3
908,2020,Race-Conscious Admissions,Hispanic,2,3,2,3,1
909,2020,Race-Conscious Admissions,White,2,1,1,4,1
910,2020,Race-Conscious Admissions,White,4,3,3,3,5
911,2020,Race-Conscious Admissions,Asian,2,2,1,3,1
912,2020,Race-Conscious Admissions,White,3,4,2,2,4
913,2020,Race-Conscious Admissions,Asian,3,5,3,3,1
914,2020,Race-Conscious Admissions,White,1,1,1,2,5
915,2020,Race-Conscious Admissions,Asian,3,4,2,3,3
916,2020,Race-Conscious Admissions,Black,4,5,4,4,4
917,2020,Race-Conscious Admissions,Asian,1,1,1,3,1
918,2020,Race-Conscious Admissions,White,3,2,3,3,4
919,2020,Race-Conscious Admissions,Asian,3,3,2,4,1
920,2020,Race-Conscious Admissions,White,3,5,3,4,1
921,2020,Race-Conscious Admissions,White,4,3,3,3,5
